TimeLeft,StrideLeft(cm),ContactTimeLeft(s),Left0,Left1,Left2,Left3,Left4,LPeak1,LPTime1,LPeak2,LPTime2,LPeak3,LPTime3,LPeak4,LPTime4,LPeak5,LPTime5,TIL0_1,TIL1_2,TIL2_3,TIL3_4,,TimeRight,StrideRight,ContactTimeRight,Right0,Right1,Right2,Right3,Right4,RPeak1,RPTime1,RPeak2,RPTime2,RPeak3,RPTime3,RPeak4,RPTime4,RPeak5,RPTime5,TIR0_1,TIR1_2,TIR2_3,TIR3_4
36.200955863,1489.2106783333334,0.218042974,4,0,3,2,1,929,1473.0,2000,260.0,929,396.0,916,206.0,885,460.0,1.51812206E8,7.35325508E8,6.8116108E8,1.14125766E8,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,36.684845056,1489.2106783333334,5.169562603,4,2,3,1,0,970,2.82098555E8,955,4.32204968E8,919,3.18080108E8,909,3.18844799E8,2000,1.99174972E8,5.003211746E9,1.47571E8,5.56825262E9,6.9886286E8
36.919879657,16.732359666666664,0.21980091,4,0,3,2,1,942,1543.0,2000,260.0,927,230.0,917,143.0,892,257.0,1.52347703E8,7.50581363E8,7.52423381E8,1.14125766E8,,,,,,,,,,,,,,,,,,,,,,,
37.67017101,227.9983683333333,0.235903709,3,4,5,2,1,935,1385.0,938,329.0,938,145.0,918,295.0,888,819.0,2.01240408E8,8.00635629E8,-1.02861289E8,1.02863386E8,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,38.370577639,478.7246489999999,1.620304837,4,3,1,2,0,983,3.50027396E8,962,1.882463419E9,921,3.48426746E8,913,3.15238651E8,2000,1.99174972E8,1.252815087E9,1.484594413E9,1.35119746E9,6.9886286E8
38.452171868,478.7246489999999,0.265724386,3,0,4,2,1,931,1361.0,2000,329.0,943,287.0,922,751.0,879,860.0,1.65914979E8,8.00288106E8,-5.1914466E7,1.02863386E8,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,39.068002011,105.70048999999999,0.465160884,4,2,3,1,0,974,2.9737262E8,977,1.167188309E9,935,3.335047E8,934,3.65025543E8,2000,1.99174972E8,1.30328217E8,3.17493409E8,7.30081478E8,6.9886286E8
39.169766697,105.70048999999999,0.249824736,3,0,4,2,1,934,2960.0,2000,329.0,952,536.0,927,231.0,867,408.0,1.82377359E8,7.66726251E8,-1.6768914E7,1.02863386E8,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,39.536115621,132.2399853333333,0.219452948,4,3,2,1,0,986,3.66552204E8,974,1.903569841E9,923,3.31399839E8,927,3.17881904E8,2000,1.99174972E8,2.00376461E8,7.7042152E8,4.66375239E8,6.9886286E8
39.936121871,106.11143566666665,0.301124521,3,0,4,2,1,935,1324.0,2000,329.0,944,211.0,933,161.0,878,1489.0,2.1710823E8,8.15912748E8,-3.2589008E7,1.02863386E8,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,40.284460247,138.96468866666666,0.23256837,4,3,1,2,0,984,3.00145797E8,980,2.652478336E9,919,3.17032727E8,932,2.83433778E8,2000,1.99174972E8,1.66489085E8,7.34755142E8,7.48202112E8,6.9886286E8
40.75243924,105.33221900000001,0.384550314,3,0,4,2,1,927,3741.0,2000,329.0,965,293.0,940,322.0,873,2313.0,2.34283394E8,8.84550819E8,-8.3364722E7,1.02863386E8,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,41.218800675,121.705967,0.416550177,4,3,2,1,0,984,4.15752731E8,969,3.568748678E9,956,4.47741144E8,976,4.65821136E8,2000,1.99174972E8,4.00179464E8,9.6724315E8,9.15937428E8,6.9886286E8
41.67104282,121.705967,0.50367531,3,0,4,2,1,936,1415.0,2000,329.0,960,280.0,962,1356.0,865,1638.0,4.52871699E8,1.048821261E9,-3.0753513E7,1.02863386E8,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,42.139917858,105.81046633333334,0.419143463,4,3,2,1,0,985,3.71359653E8,970,4.472155295E9,961,3.52117796E8,963,3.20303283E8,2000,1.99174972E8,4.0087942E8,9.19223078E8,8.5293548E8,6.9886286E8
42.508488959,105.81046633333334,0.470283181,3,0,4,2,1,926,1731.0,2000,329.0,960,208.0,972,350.0,880,2242.0,3.50081246E8,8.68553696E8,-3.4666757E7,1.02863386E8,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,42.94206171,110.28128533333333,0.367742964,4,3,2,1,0,989,3.99308896E8,978,5.325250957E9,963,3.83994532E8,966,4.00111403E8,2000,1.99174972E8,3.47017132E8,7.99681174E8,7.99671059E8,6.9886286E8
,,,,,,,,,,,,,,,,,,,,,,,43.109051917,22.125587333333335,0.137512715,0,0,1,0,0,2000,3.99308896E8,2000,5.325250957E9,986,6.34861026E8,2000,4.00111403E8,2000,1.99174972E8,3.47017132E8,7.99681174E8,7.99671059E8,6.9886286E8
43.409027389,22.125587333333335,0.503865668,3,0,4,2,1,915,1106.0,2000,329.0,960,242.0,977,214.0,896,1616.0,3.50290927E8,9.99728462E8,-4.9151156E7,1.02863386E8,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,43.858226997,122.50534599999999,0.449176704,4,3,1,2,0,991,3.21844987E8,967,6.257098753E9,951,1.85627769E8,963,3.01888439E8,2000,1.99174972E8,4.30944402E8,9.1865841E8,8.203674E8,6.9886286E8
44.341573345,177.38648999999998,0.565007388,3,0,4,2,1,933,1513.0,2000,329.0,955,261.0,975,291.0,882,724.0,4.79833731E8,1.067995342E9,-1.472535E7,1.02863386E8,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,44.940434547,149.5382636666667,0.631709623,4,3,1,2,0,995,4.19565327E8,946,7.192816226E9,967,3.66805688E8,954,4.1912952E8,2000,1.99174972E8,4.82431669E8,9.84009337E8,9.17781958E8,6.9886286E8
45.341575308,149.5382636666667,0.584235026,3,0,4,2,1,973,1522.0,2000,329.0,995,457.0,946,207.0,903,156.0,5.6619152E8,1.067129462E9,-6.3992732E7,1.02863386E8,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,45.92105421,145.3271873333333,0.564232284,0,3,1,2,0,2000,4.19565327E8,961,8.224729818E9,974,1345678.0,951,4.00264287E8,2000,1.99174972E8,4.1810697E8,9.8377014E8,9.17781958E8,6.9886286E8
,,,,,,,,,,,,,,,,,,,,,,,46.069881737,47.404282666666674,0.134864715,0,0,1,0,0,2000,4.19565327E8,2000,8.224729818E9,989,2352.0,2000,4.00264287E8,2000,1.99174972E8,4.1810697E8,9.8377014E8,9.17781958E8,6.9886286E8
46.536974727,47.404282666666674,0.744170459,1,4,2,3,5,957,1074.0,959,240.0,961,166.0,949,480.0,904,340.0,6.76689962E8,3.2168834E7,6.63170928E8,3.67328532E8,,,,,,,,,,,,,,,,,,,,,,,
