TimeLeft,StrideLeft(cm),ContactTimeLeft(s),Left0,Left1,Left2,Left3,Left4,LPeak1,LPTime1,LPeak2,LPTime2,LPeak3,LPTime3,LPeak4,LPTime4,LPeak5,LPTime5,TIL0_1,TIL1_2,TIL2_3,TIL3_4,,TimeRight,StrideRight,ContactTimeRight,Right0,Right1,Right2,Right3,Right4,RPeak1,RPTime1,RPeak2,RPTime2,RPeak3,RPTime3,RPeak4,RPTime4,RPeak5,RPTime5,TIR0_1,TIR1_2,TIR2_3,TIR3_4
,,,,,,,,,,,,,,,,,,,,,,,37.160843705,70.073386,0.27139131,5,2,4,3,1,953,37.090539732,810,19.71914512,934,0.15177282,589,0.218472202,607,0.250692662,0.219319085,-0.018218628,0.617991082,0.583635123
37.524144498,87.70965524999998,0.283858136,0,0,2,3,1,2000,0.0,2000,2.33E-6,886,1.837E-6,964,3.65E-7,913,1.633E-6,0.266991508,-0.08291535,0.69994362,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,37.841440198,74.73953875,0.302194614,5,2,4,3,1,959,37.72543721,778,20.436889805,921,0.201337238,597,0.232465686,686,0.250088491,0.249893869,-0.015513004,0.698590966,0.680369972
38.175434506,83.31151524999999,0.302945929,0,0,2,3,1,2000,0.0,2000,2.33E-6,891,3.623E-6,946,3.14E-7,921,2.25E-6,0.283461401,-0.064862573,0.69994362,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,38.543105237,79.173696,0.353920958,5,2,4,3,1,964,38.406689543,778,21.10206824,933,0.217841418,564,0.24789281,553,0.252215366,0.301464708,-0.049724833,0.717026357,0.669093749
38.844033679,96.14809449999998,0.270257919,0,0,1,2,3,2000,0.0,2000,2.33E-6,885,1.58E-6,961,3.32E-7,915,2.18E-7,0.165330251,-0.049952051,0.69994362,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,39.159608801,79.46889775,0.267954564,5,2,4,3,1,964,39.039486981,777,21.751091289,923,0.216666974,586,0.28370929,517,0.234446346,0.250151872,-0.068679149,0.700881284,0.617230032
39.508720192,78.54489850000002,0.302887791,0,0,2,3,1,2000,0.0,2000,2.33E-6,884,1.6E-6,954,2.24E-7,922,1.049E-6,0.284912899,-0.081723272,0.69994362,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,39.825603646,79.54826800000001,0.301577899,5,3,4,2,1,965,39.692422302,777,22.400410929,918,0.201682847,587,0.231085515,535,0.265500679,0.218702582,0.647624136,6.66E-7,0.647621274
40.159948726,96.19665175,0.251137877,0,0,1,2,3,2000,0.0,2000,2.33E-6,887,2.02E-6,950,2.73E-7,926,1.25E-7,0.166471517,-0.085016933,0.69994362,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,40.544657994,87.77298425000001,0.371695878,5,2,3,4,1,971,40.373061917,768,23.068443056,924,0.198470673,566,0.247792891,531,0.267195367,0.30175665,2.729E-6,-0.049042645,0.636227151
40.828713304,87.77298425000001,0.304678257,0,0,2,3,1,2000,0.0,2000,2.33E-6,886,1.854E-6,954,2.93E-7,927,6.308E-6,0.248354953,-0.048395732,0.69994362,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,41.142503003,83.45837175,0.284634559,5,2,4,3,1,966,41.039317499,773,23.733957193,926,0.233292826,571,0.265639131,507,0.266572279,0.268291416,-0.051118488,0.651458477,0.649379006
41.460954498,87.042949,0.254915116,0,0,3,1,2,2000,0.0,2000,2.33E-6,900,3.82E-6,946,1.68E-7,925,1.63E-7,0.083488096,0.668749504,0.69994362,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,41.777166981,80.15270100000002,0.250515477,5,1,3,4,2,967,41.689144762,779,24.367496075,930,0.234192854,553,0.266490621,577,0.2852605,0.112571899,0.631898383,-0.035209321,0.63189498
42.12808849,74.746299,0.302453448,0,0,2,3,1,2000,0.0,2000,2.33E-6,885,1.447E-6,947,2.14E-7,946,1.479E-6,0.280754113,-0.066959932,0.69994362,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,42.427885763,83.3823245,0.268719361,5,1,4,2,3,963,42.323906327,777,25.035457788,922,0.200792813,576,0.233278742,632,0.265083684,0.199834463,-0.086290467,0.634238246,0.669444896
42.776427363,82.94455249999999,0.285485202,0,0,3,2,1,2000,0.0,2000,2.33E-6,890,1.382E-6,953,3.02E-7,918,1.8E-7,0.201782105,0.652579905,0.69994362,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,43.078541646,87.88301,0.23606583,5,2,3,4,1,970,42.959067451,764,25.669119207,930,0.181874138,548,0.234539208,550,0.252249919,0.214727323,5.85E-7,-0.047161198,0.664905402
43.442906437,74.60783375000001,0.302001277,0,0,3,2,1,2000,0.0,2000,2.33E-6,900,1.907E-6,933,2.78E-7,919,2.73E-7,0.219484088,0.734418304,0.69994362,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,43.759696648,87.541873,0.268616863,5,1,2,3,4,967,43.641772587,775,26.354958843,924,0.19954011,572,0.198960355,574,0.234304016,0.250730314,-0.067334562,-0.098426296,0.700373664
44.119076692,75.58255000000001,0.325672664,0,0,2,3,1,2000,0.0,2000,2.33E-6,884,1.98E-6,951,3.49E-7,939,3.027E-6,0.305283567,-0.11770779,0.69994362,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,44.38622505,81.4330115,0.267086304,5,3,4,1,2,965,44.29753279,765,26.978560573,926,0.15159788,544,0.234651038,555,0.26292733,0.11185126,0.608353711,0.014047363,0.77411411
