TimeLeft,StrideLeft(cm),ContactTimeLeft(s),Left0,Left1,Left2,Left3,Left4,LPeak1,LPTime1,LPeak2,LPTime2,LPeak3,LPTime3,LPeak4,LPTime4,LPeak5,LPTime5,TIL0_1,TIL1_2,TIL2_3,TIL3_4,,TimeRight,StrideRight,ContactTimeRight,Right0,Right1,Right2,Right3,Right4,RPeak1,RPTime1,RPeak2,RPTime2,RPeak3,RPTime3,RPeak4,RPTime4,RPeak5,RPTime5,TIR0_1,TIR1_2,TIR2_3,TIR3_4
54.11563703,45.99952975,0.73294711,3,5,4,2,1,961,0.26875189,941,0.064210396,968,0.100886306,986,0.350535602,914,0.084290875,0.150743205,1.430904122,0.052131015,1.218150377,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,54.68371288,50.04339817,0.74902865,5,3,4,2,1,968,0.116565378,947,0.369293853,937,0.33096944,963,0.40040877,905,0.216095615,0.148888555,1.200645537,0.018039622,1.267088482
55.25151009,45.63118067,0.716305117,4,3,5,2,1,956,0.232642702,931,0.383171014,977,0.132671424,981,0.317060018,903,0.113186878,0.16495634,1.18366169,1.152540179,0.015900672,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,55.7683268,47.10049292,0.685547344,5,3,4,2,1,965,0.200537452,953,0.366398661,929,0.299991409,974,0.366130677,910,0.201059673,0.168749944,1.233810811,2.84E-04,1.298985817
56.40098396,47.48039583,0.752998703,4,3,5,2,1,958,0.250428806,937,0.367266024,971,0.150336283,981,0.398668883,897,0.086269277,0.136333987,1.183238948,1.350560726,0.032675129,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,56.98555224,51.36283642,0.767801991,5,3,4,2,1,994,0.049761629,929,0.400509419,953,0.300959707,941,0.417046278,909,0.215883624,0.149287938,1.198818286,0.049952135,1.483426842
57.56800785,47.286132,0.733904098,5,3,4,2,1,984,0.166472173,951,0.401428216,951,0.183823479,991,0.365085268,907,0.064953896,0.150767018,1.21578763,0.217605219,1.266547413,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,58.18237187,51.24892925,0.780834445,5,3,4,2,1,1003,0.01611273,929,0.464730049,963,0.366527806,939,0.482656836,912,0.232357154,0.132680177,1.233475613,0.049832894,1.583991999
58.77429271,48.66919267,0.757768084,4,5,3,2,1,999,0.103048905,949,0.015733902,947,0.214762829,991,0.352307615,902,0.117959373,0.16544776,1.36597737,1.564879117,0.019832819,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,59.35141254,48.61196408,0.750857268,5,3,4,2,1,994,0.016035452,937,0.366164949,936,0.349887774,955,0.434296117,907,0.233264304,0.149427306,1.316653429,3.46E-04,1.550653771
59.96770301,51.40050442,0.783804733,5,4,3,2,1,987,0.100280432,935,0.150316017,960,0.215588489,985,0.198128968,904,0.083383175,0.183189821,1.269213628,1.299537857,1.235594865,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,60.55181229,52.80013275,0.751107277,5,3,4,2,1,987,0.283516887,933,0.382603662,943,0.282258093,954,0.217475335,913,0.13328895,0.133179697,1.251439247,2.83E-04,1.30002987
61.18387397,48.53687842,0.74956786,4,5,3,2,1,982,0.231531905,938,0.084091003,952,0.199147039,991,0.334329326,885,0.064592713,0.165777092,1.400846955,1.432462188,0.083186218,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,61.80197902,52.79680142,0.785229776,5,3,4,2,1,987,0.049183685,931,0.416713841,936,0.366342235,953,0.417321016,907,0.217438809,0.149822369,1.317512843,2.87E-04,1.633142871
62.38585676,48.58627917,0.735546493,4,5,3,2,1,985,0.165120671,944,1.77E-07,953,0.283478938,991,0.316722788,899,0.083831759,0.217351864,1.333933882,1.383544032,0.100387537,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,62.9847955,50.11065142,0.751449568,5,3,4,2,1,982,0.067250773,928,0.383396069,920,0.299369937,971,0.415300931,908,0.201449429,0.152552505,1.285099624,3.44E-04,1.565633775
63.55049561,47.20770592,0.715822237,4,5,3,2,1,986,0.199644246,962,0.017850776,945,0.30096786,996,0.332815231,906,0.049865163,0.16629745,1.198781251,1.315749887,0.13354595,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,64.15057746,49.85878325,0.749411044,5,4,2,3,1,975,0.199289482,930,0.364988245,930,0.482863937,970,0.450754804,912,0.149348973,0.115790307,5.67E-04,1.183160815,1.400254251
